Row;BM-CLC;BM-MEGAHIT;BM-MetaSPADES;CH-MetaSPADES;SH-CLC
connectedComponent5518;1;0;1;1;0;
connectedComponent5519;0;0;1;1;0;
connectedComponent5520;1;0;1;1;0;
connectedComponent5521;1;0;1;1;0;
connectedComponent5522;0;0;1;1;0;
connectedComponent5523;0;1;1;1;1;
connectedComponent5524;0;1;0;0;1;
connectedComponent5525;0;0;1;1;0;
connectedComponent5526;1;0;1;0;0;
connectedComponent5527;0;0;1;1;0;
connectedComponent5528;0;0;1;1;0;
connectedComponent5529;0;0;1;1;0;
connectedComponent5530;1;1;1;1;1;
connectedComponent5531;1;1;1;1;1;
connectedComponent5532;0;0;1;1;0;
connectedComponent5533;0;1;1;1;0;
connectedComponent5534;0;0;1;1;0;
connectedComponent5535;1;0;1;1;0;
connectedComponent5536;0;0;1;1;0;
connectedComponent5537;0;1;0;1;0;
connectedComponent5538;0;0;1;1;0;
connectedComponent5539;0;1;0;0;1;
connectedComponent5540;0;0;1;1;0;
connectedComponent5541;0;0;1;1;0;
connectedComponent5542;0;0;1;1;0;
connectedComponent5543;1;1;1;1;1;
connectedComponent5544;1;0;0;0;1;
connectedComponent5545;1;0;1;1;0;
connectedComponent5546;1;1;1;1;1;
connectedComponent5547;0;0;1;1;0;
connectedComponent5548;0;0;1;1;0;
connectedComponent5549;0;0;1;1;0;
connectedComponent5550;0;0;1;1;0;
connectedComponent5551;0;1;1;0;0;
connectedComponent5552;1;0;0;0;1;
connectedComponent5553;1;0;1;0;0;
connectedComponent5554;1;0;1;1;0;
connectedComponent5555;0;0;1;1;0;
connectedComponent5556;1;0;0;0;1;
connectedComponent5557;0;0;1;1;0;
connectedComponent5558;0;1;0;1;0;
connectedComponent5559;1;1;1;1;0;
connectedComponent5560;1;0;1;1;0;
connectedComponent5561;0;1;1;1;1;
connectedComponent5562;0;1;1;1;0;
connectedComponent5563;1;1;1;1;0;
connectedComponent5564;0;0;1;1;0;
connectedComponent5565;1;0;1;1;0;
connectedComponent5566;0;0;1;1;0;
connectedComponent5567;0;0;1;1;0;
connectedComponent5568;0;0;1;1;0;
connectedComponent5569;0;0;1;1;0;
connectedComponent5570;0;0;1;1;0;
connectedComponent5571;0;0;1;1;0;
connectedComponent5572;0;0;1;1;0;
connectedComponent5573;1;1;0;0;0;
connectedComponent5574;1;0;1;0;0;
connectedComponent5575;0;0;1;1;0;
connectedComponent5576;0;0;1;1;0;
connectedComponent5577;0;0;1;1;0;
connectedComponent5578;0;0;1;1;0;
connectedComponent5579;1;0;1;1;0;
connectedComponent5580;0;0;1;1;0;
connectedComponent5581;0;0;1;1;0;
connectedComponent5582;0;1;1;1;0;
connectedComponent5583;0;0;1;1;0;
connectedComponent5584;0;0;1;1;0;
connectedComponent5585;1;1;0;0;1;
connectedComponent5586;0;0;1;1;0;
connectedComponent5587;0;0;1;1;0;
connectedComponent5588;1;0;1;0;0;
connectedComponent5589;0;0;1;1;0;
connectedComponent5590;0;0;1;1;0;
connectedComponent5591;1;0;1;0;0;
connectedComponent5592;0;0;1;1;0;
connectedComponent5593;1;1;0;0;0;
connectedComponent5594;1;0;1;1;0;
connectedComponent5595;0;0;1;1;0;
connectedComponent5596;0;0;1;1;0;
connectedComponent5597;1;0;0;0;1;
connectedComponent5598;0;0;1;1;0;
connectedComponent5599;1;0;1;0;0;
connectedComponent5600;1;0;1;1;0;
connectedComponent5601;0;0;1;1;0;
connectedComponent5602;0;1;1;0;0;
connectedComponent5603;0;1;0;1;0;
connectedComponent5604;1;0;0;1;0;
connectedComponent5605;1;1;1;1;1;
connectedComponent5606;1;1;0;0;1;
connectedComponent5607;0;0;1;1;0;
connectedComponent5608;0;0;1;1;0;
connectedComponent5609;0;0;1;1;0;
connectedComponent5610;0;0;1;1;0;
connectedComponent5611;0;0;1;1;0;
connectedComponent5612;1;1;0;0;1;
connectedComponent5613;0;0;1;1;0;
connectedComponent5614;1;1;1;1;1;
connectedComponent5615;0;0;1;1;0;
connectedComponent5616;1;0;1;0;0;
connectedComponent5617;0;0;1;1;0;
connectedComponent5618;1;0;1;1;0;
connectedComponent5619;0;0;1;1;0;
connectedComponent5620;1;0;1;1;0;
connectedComponent5621;0;1;1;1;0;
connectedComponent5622;0;0;1;1;0;
connectedComponent5623;1;0;1;1;0;
connectedComponent5624;0;0;1;1;0;
connectedComponent5625;0;1;0;0;1;
connectedComponent5626;0;0;1;1;0;
connectedComponent5627;0;1;0;0;1;
connectedComponent5628;1;0;1;1;0;
connectedComponent5629;1;1;1;1;1;
connectedComponent5630;1;0;0;1;0;
connectedComponent5631;1;1;1;1;1;
connectedComponent5632;1;0;1;1;0;
connectedComponent5633;1;0;0;1;0;
connectedComponent5634;0;0;1;1;0;
connectedComponent5635;1;0;1;1;0;
connectedComponent5636;1;0;1;1;0;
connectedComponent5637;1;0;0;1;0;
connectedComponent5638;0;0;1;1;0;
connectedComponent5639;1;0;1;1;0;
connectedComponent5640;1;1;1;1;0;
connectedComponent5641;1;0;1;0;1;
connectedComponent5642;0;1;0;1;0;
connectedComponent5643;1;1;1;1;1;
connectedComponent5644;0;0;1;1;0;
connectedComponent5645;0;0;1;1;0;
connectedComponent5646;1;1;1;1;0;
connectedComponent5647;0;0;1;1;0;
connectedComponent5648;0;0;1;1;0;
connectedComponent5649;1;0;1;0;0;
connectedComponent5650;1;0;0;0;1;
connectedComponent5651;0;0;1;1;0;
connectedComponent5652;0;0;1;1;0;
connectedComponent5653;0;0;1;1;0;
connectedComponent5654;0;0;1;1;0;
connectedComponent5655;0;0;1;1;0;
connectedComponent5656;0;0;1;1;0;
connectedComponent5657;1;1;1;1;1;
connectedComponent5658;0;0;1;1;0;
connectedComponent5659;1;0;1;1;0;
connectedComponent5660;0;0;1;1;0;
connectedComponent5661;0;0;1;1;0;
connectedComponent5662;0;0;1;1;0;
connectedComponent5663;1;0;1;1;0;
connectedComponent5664;0;0;1;1;0;
connectedComponent5665;1;0;1;1;0;
connectedComponent5666;0;0;1;1;0;
connectedComponent5667;0;0;1;1;0;
connectedComponent5668;0;1;1;1;0;
connectedComponent5669;0;0;1;1;0;
connectedComponent5670;0;0;1;1;0;
connectedComponent5671;0;0;1;1;0;
connectedComponent5672;1;0;1;1;0;
connectedComponent5673;0;1;1;1;0;
connectedComponent5674;1;0;1;1;0;
connectedComponent5675;1;1;0;0;0;
connectedComponent5676;1;1;0;0;0;
connectedComponent5677;0;0;1;1;0;
connectedComponent5678;0;0;1;1;0;
connectedComponent5679;1;1;1;1;0;
connectedComponent5680;0;0;1;1;0;
connectedComponent5681;1;0;1;1;0;
connectedComponent5682;1;1;1;1;1;
connectedComponent5683;1;0;0;0;1;
connectedComponent5684;0;0;1;1;0;
connectedComponent5685;0;0;1;1;0;
connectedComponent5686;0;0;1;1;0;
connectedComponent5687;0;1;1;1;0;
connectedComponent5688;0;1;1;1;0;
connectedComponent5689;1;0;1;1;0;
connectedComponent5690;1;0;1;0;0;
connectedComponent5691;0;0;1;1;0;
connectedComponent5692;0;1;1;1;0;
connectedComponent5693;0;0;1;1;0;
connectedComponent5694;0;0;1;1;0;
connectedComponent5695;1;1;1;1;1;
connectedComponent5696;0;0;1;1;0;
connectedComponent5697;0;0;1;1;0;
connectedComponent5698;0;0;1;1;0;
connectedComponent5699;0;0;1;1;0;
connectedComponent5700;0;0;1;1;0;
connectedComponent5701;1;1;0;0;0;
connectedComponent5702;1;0;1;1;0;
connectedComponent5703;1;0;1;0;0;
connectedComponent5704;0;0;1;1;0;
connectedComponent5705;0;0;1;1;0;
connectedComponent5706;1;0;1;0;0;
connectedComponent5707;1;1;1;1;1;
connectedComponent5708;0;0;1;1;0;
connectedComponent5709;0;0;1;1;0;
connectedComponent5710;1;0;1;1;0;
connectedComponent5711;1;1;0;0;0;
connectedComponent5712;1;1;0;0;1;
connectedComponent5713;1;1;1;1;1;
connectedComponent5714;0;0;1;1;0;
connectedComponent5715;0;0;1;1;0;
connectedComponent5716;1;1;1;1;1;
connectedComponent5717;1;1;0;0;0;
connectedComponent5718;1;0;0;1;0;
connectedComponent5719;1;0;0;0;1;
connectedComponent5720;1;0;1;0;0;
connectedComponent5721;1;0;1;1;0;
connectedComponent5722;0;0;1;1;0;
connectedComponent5723;1;1;1;1;0;
connectedComponent5724;1;0;1;1;0;
connectedComponent5725;1;0;1;1;0;
connectedComponent5726;1;0;1;0;0;
connectedComponent5727;0;0;1;1;0;
connectedComponent5728;0;0;1;1;0;
connectedComponent5729;1;1;1;1;0;
connectedComponent5730;1;0;1;1;0;
connectedComponent5731;0;0;1;1;0;
connectedComponent5732;0;0;1;1;0;
connectedComponent5733;0;0;1;1;0;
connectedComponent5734;0;0;1;1;0;
connectedComponent5735;1;0;1;1;0;
connectedComponent5736;0;1;0;1;0;
connectedComponent5737;0;0;1;1;0;
connectedComponent5738;1;1;1;1;0;
connectedComponent5739;0;0;1;1;0;
connectedComponent5740;1;1;1;1;1;
connectedComponent5741;1;0;1;1;0;
connectedComponent5742;1;0;1;1;0;
connectedComponent5743;1;1;1;1;1;
connectedComponent5744;0;0;1;1;0;
connectedComponent5745;1;1;1;1;1;
connectedComponent5746;1;1;1;1;1;
connectedComponent5747;1;0;1;1;0;
connectedComponent5748;1;0;1;1;0;
connectedComponent5749;0;0;1;1;0;
connectedComponent5750;1;0;1;1;0;
connectedComponent5751;0;0;1;1;0;
connectedComponent5752;0;0;1;1;0;
connectedComponent5753;0;0;1;1;0;
connectedComponent5754;0;0;1;1;0;
connectedComponent5755;0;0;1;1;0;
connectedComponent5756;0;0;1;1;0;
connectedComponent5757;0;0;1;1;0;
connectedComponent5758;0;0;1;1;0;
connectedComponent5759;1;0;1;1;0;
connectedComponent5760;0;1;0;0;1;
connectedComponent5761;0;0;1;1;0;
connectedComponent5762;0;0;1;1;0;
connectedComponent5763;1;0;0;0;1;
connectedComponent5764;1;1;0;0;0;
connectedComponent5765;0;0;1;1;0;
connectedComponent5766;1;0;0;0;1;
connectedComponent5767;0;1;1;1;0;
connectedComponent5768;0;0;1;1;0;
connectedComponent5769;1;0;0;0;1;
connectedComponent5770;1;0;0;0;1;
connectedComponent5771;0;0;1;1;0;
connectedComponent5772;0;0;1;1;0;
connectedComponent5773;1;0;1;1;0;
connectedComponent5774;0;0;1;1;0;
connectedComponent5775;0;0;1;1;0;
connectedComponent5776;0;0;1;1;0;
connectedComponent5777;1;0;0;0;1;
connectedComponent5778;0;0;1;1;0;
connectedComponent5779;0;0;1;1;0;
connectedComponent5780;1;1;1;1;0;
connectedComponent5781;1;0;0;0;1;
connectedComponent5782;1;0;1;1;0;
connectedComponent5783;1;0;1;0;0;
connectedComponent5784;1;0;1;1;0;
connectedComponent5785;0;0;1;1;0;
connectedComponent5786;0;0;1;1;0;
connectedComponent5787;0;0;1;1;0;
connectedComponent5788;1;1;1;1;1;
connectedComponent5789;1;0;1;0;0;
connectedComponent5790;1;1;1;1;1;
connectedComponent5791;1;0;0;0;1;
connectedComponent5792;1;0;1;1;0;
connectedComponent5793;0;0;1;1;0;
connectedComponent5794;0;0;1;1;0;
connectedComponent5795;0;0;1;1;0;
connectedComponent5796;1;0;0;0;1;
connectedComponent5797;0;0;1;1;0;
connectedComponent5798;0;0;1;1;0;
connectedComponent5799;0;0;1;1;0;
connectedComponent5800;0;0;1;1;0;
connectedComponent5801;0;0;1;1;0;
connectedComponent5802;0;0;1;1;0;
connectedComponent5803;0;0;1;1;0;
connectedComponent5804;0;0;1;1;0;
connectedComponent5805;0;0;1;1;0;
connectedComponent5806;1;0;0;1;0;
connectedComponent5807;1;0;1;1;0;
connectedComponent5808;0;0;1;1;0;
connectedComponent5809;0;0;1;1;0;
connectedComponent5810;0;0;1;1;0;
connectedComponent5811;0;0;1;1;0;
connectedComponent5812;0;1;1;1;0;
connectedComponent5813;1;0;1;0;0;
connectedComponent5814;0;0;1;1;0;
connectedComponent5815;1;0;0;0;1;
connectedComponent5816;0;0;1;1;0;
connectedComponent5817;1;0;0;1;0;
connectedComponent5818;1;1;0;0;0;
connectedComponent5819;0;0;1;1;0;
connectedComponent5820;0;0;1;1;0;
connectedComponent5821;1;1;1;1;1;
connectedComponent5822;0;0;1;1;0;
connectedComponent5823;1;0;1;1;0;
connectedComponent5824;1;0;1;1;0;
connectedComponent5825;0;0;1;1;0;
connectedComponent5826;1;0;1;0;0;
connectedComponent5827;0;0;1;1;0;
connectedComponent5828;1;0;1;1;0;
connectedComponent5829;0;0;1;1;0;
connectedComponent5830;0;0;1;1;0;
connectedComponent5831;0;0;1;1;0;
connectedComponent5832;0;0;1;1;0;
connectedComponent5833;1;1;1;1;1;
connectedComponent5834;1;0;1;1;0;
connectedComponent5835;1;0;0;0;1;
connectedComponent5836;0;0;1;1;0;
connectedComponent5837;0;0;1;1;0;
connectedComponent5838;0;0;1;1;0;
connectedComponent5839;0;0;1;1;0;
connectedComponent5840;0;0;1;1;0;
connectedComponent5841;0;0;1;1;0;
connectedComponent5842;1;0;1;0;0;
connectedComponent5843;1;0;1;1;0;
connectedComponent5844;0;0;1;1;0;
connectedComponent5845;0;0;1;1;0;
connectedComponent5846;0;1;1;1;0;
connectedComponent5847;0;0;1;1;0;
connectedComponent5848;1;1;1;1;1;
connectedComponent5849;0;0;1;1;0;
connectedComponent5850;0;0;1;1;0;
connectedComponent5851;1;0;1;0;0;
connectedComponent5852;0;0;1;1;0;
connectedComponent5853;0;0;1;1;0;
connectedComponent5854;1;1;1;1;0;
connectedComponent5855;1;0;0;1;0;
connectedComponent5856;1;0;1;1;0;
connectedComponent5857;1;1;1;1;0;
connectedComponent5858;1;1;0;0;0;
connectedComponent5859;0;0;1;1;0;
connectedComponent5860;1;1;1;1;0;
connectedComponent5861;0;0;1;1;0;
connectedComponent5862;0;0;1;1;0;
connectedComponent5863;0;0;1;1;0;
connectedComponent5864;1;0;1;1;0;
connectedComponent5865;1;1;1;1;1;
connectedComponent5866;0;0;1;1;0;
connectedComponent5867;1;1;0;0;1;
connectedComponent5868;0;0;1;1;0;
connectedComponent5869;0;0;1;1;0;
connectedComponent5870;0;0;1;1;0;
connectedComponent5871;1;1;1;1;0;
connectedComponent5872;0;0;1;1;0;
connectedComponent5873;0;0;1;1;0;
connectedComponent5874;1;1;1;1;0;
connectedComponent5875;0;0;1;1;0;
connectedComponent5876;1;1;1;1;0;
connectedComponent5877;0;0;1;1;0;
connectedComponent5878;0;0;1;1;0;
connectedComponent5879;0;0;1;1;0;
connectedComponent5880;0;0;1;1;0;
connectedComponent5881;1;1;1;1;1;
connectedComponent5882;1;0;1;1;0;
connectedComponent5883;1;0;0;1;0;
connectedComponent5884;0;0;1;1;0;
connectedComponent5885;0;0;1;1;0;
connectedComponent5886;0;0;1;1;0;
connectedComponent5887;0;0;1;1;0;
connectedComponent5888;1;0;1;1;1;
connectedComponent5889;0;1;1;1;0;
connectedComponent5890;0;0;1;1;0;
connectedComponent5891;1;1;1;1;1;
connectedComponent5892;0;1;1;1;0;
connectedComponent5893;1;0;1;1;0;
connectedComponent5894;0;0;1;1;0;
connectedComponent5895;1;0;1;1;0;
connectedComponent5896;0;0;1;1;0;
connectedComponent5897;0;0;1;1;0;
connectedComponent5898;0;0;1;1;0;
connectedComponent5899;0;0;1;1;0;
connectedComponent5900;0;0;1;1;0;
connectedComponent5901;1;1;0;0;0;
connectedComponent5902;1;0;1;1;0;
connectedComponent5903;1;0;1;1;0;
connectedComponent5904;1;0;1;1;0;
connectedComponent5905;1;0;1;1;0;
connectedComponent5906;1;0;0;1;0;
connectedComponent5907;1;0;1;1;0;
connectedComponent5908;0;0;1;1;0;
connectedComponent5909;1;1;1;1;1;
connectedComponent5910;0;0;1;1;0;
connectedComponent5911;0;0;1;1;0;
connectedComponent5912;1;1;0;1;0;
connectedComponent5913;1;1;1;1;1;
connectedComponent5914;0;0;1;1;0;
connectedComponent5915;1;0;1;1;0;
connectedComponent5916;1;1;1;1;1;
connectedComponent5917;0;0;1;1;0;
connectedComponent5918;0;0;1;1;0;
connectedComponent5919;0;0;1;1;0;
connectedComponent5920;0;0;1;1;0;
connectedComponent5921;0;0;1;1;0;
connectedComponent5922;1;1;1;1;1;
connectedComponent5923;0;0;1;1;0;
connectedComponent5924;1;0;0;0;1;
connectedComponent5925;0;0;1;1;0;
connectedComponent5926;1;0;0;1;0;
connectedComponent5927;0;0;1;1;0;
connectedComponent5928;0;0;1;1;0;
connectedComponent5929;0;0;1;1;0;
connectedComponent5930;1;0;0;0;1;
connectedComponent5931;0;0;1;1;0;
connectedComponent5932;0;0;1;1;0;
connectedComponent5933;0;0;1;1;0;
connectedComponent5934;1;1;0;0;1;
connectedComponent5935;1;0;1;0;0;
connectedComponent5936;0;0;1;1;0;
connectedComponent5937;0;0;1;1;0;
connectedComponent5938;1;0;1;0;0;
connectedComponent5939;1;0;0;1;0;
connectedComponent5940;0;0;1;1;0;
connectedComponent5941;1;0;1;1;0;
connectedComponent5942;0;0;1;1;0;
connectedComponent5943;1;0;0;1;0;
connectedComponent5944;1;1;0;0;0;
connectedComponent5945;0;0;1;1;0;
connectedComponent5946;0;0;1;1;0;
connectedComponent5947;0;0;1;1;0;
connectedComponent5948;0;0;1;1;0;
connectedComponent5949;0;0;1;1;0;
connectedComponent5950;1;0;0;0;1;
connectedComponent5951;0;0;1;1;0;
connectedComponent5952;1;1;1;1;1;
connectedComponent5953;1;1;0;0;0;
connectedComponent5954;0;0;1;1;0;
connectedComponent5955;0;0;1;1;0;
connectedComponent5956;0;0;1;1;0;
connectedComponent5957;0;0;1;1;0;
connectedComponent5958;0;1;0;1;0;
connectedComponent5959;0;0;1;1;0;
connectedComponent5960;0;0;1;1;0;
connectedComponent5961;0;1;0;1;1;
connectedComponent5962;1;0;1;1;0;
connectedComponent5963;0;0;1;1;0;
connectedComponent5964;1;1;0;1;0;
connectedComponent5965;0;0;1;1;0;
connectedComponent5966;0;0;1;1;0;
connectedComponent5967;1;0;1;0;0;
connectedComponent5968;0;0;1;1;0;
connectedComponent5969;0;0;1;1;0;
connectedComponent5970;0;0;1;1;0;
connectedComponent5971;1;1;0;0;0;
connectedComponent5972;0;0;1;1;0;
connectedComponent5973;1;0;1;1;0;
connectedComponent5974;1;1;1;1;1;
connectedComponent5975;0;0;1;1;0;
connectedComponent5976;1;0;1;1;0;
connectedComponent5977;1;0;1;1;0;
connectedComponent5978;0;0;1;1;0;
connectedComponent5979;1;0;0;1;0;
connectedComponent5980;0;0;1;1;0;
connectedComponent5981;0;0;1;1;0;
connectedComponent5982;0;0;1;1;0;
connectedComponent5983;1;1;1;1;0;
connectedComponent5984;0;1;0;1;0;
connectedComponent5985;1;0;1;1;0;
connectedComponent5986;0;0;1;1;0;
connectedComponent5987;1;1;0;0;0;
connectedComponent5988;0;0;1;1;0;
connectedComponent5989;1;0;1;1;0;
connectedComponent5990;1;0;1;1;0;
connectedComponent5991;1;1;0;0;0;
connectedComponent5992;0;0;1;1;0;
connectedComponent5993;1;1;1;1;0;
connectedComponent5994;1;0;0;0;1;
connectedComponent5995;0;0;1;1;0;
connectedComponent5996;1;0;0;0;1;
connectedComponent5997;1;0;1;1;0;
connectedComponent5998;1;1;1;1;1;
connectedComponent5999;0;0;1;1;0;
connectedComponent6000;1;0;1;1;0;
connectedComponent6001;0;0;1;1;0;
connectedComponent6002;1;1;1;1;1;
connectedComponent6003;1;0;1;1;0;
connectedComponent6004;1;1;1;1;1;
connectedComponent6005;0;0;1;1;0;
connectedComponent6006;0;0;1;1;0;
connectedComponent6007;0;0;1;1;0;
connectedComponent6008;0;0;1;1;0;
connectedComponent6009;1;1;0;0;1;
connectedComponent6010;0;0;1;1;0;
connectedComponent6011;0;0;1;1;0;
connectedComponent6012;0;1;1;1;0;
connectedComponent6013;0;1;1;1;0;
connectedComponent6014;0;0;1;1;0;
connectedComponent6015;0;0;1;1;0;
connectedComponent6016;0;0;1;1;0;
connectedComponent6017;0;0;1;1;0;
connectedComponent6018;1;0;1;1;0;
connectedComponent6019;0;0;1;1;0;
connectedComponent6020;0;0;1;1;0;
connectedComponent6021;0;0;1;1;0;
connectedComponent6022;0;0;1;1;0;
connectedComponent6023;1;0;1;1;1;
connectedComponent6024;1;0;1;1;0;
connectedComponent6025;0;0;1;1;0;
connectedComponent6026;0;0;1;1;0;
connectedComponent6027;0;1;1;1;0;
connectedComponent6028;0;0;1;1;0;
connectedComponent6029;1;1;1;0;0;
connectedComponent6030;0;0;1;1;0;
connectedComponent6031;1;0;0;0;1;
connectedComponent6032;0;0;1;1;0;
connectedComponent6033;0;0;1;1;0;
connectedComponent6034;1;0;1;1;0;
connectedComponent6035;0;1;1;1;0;
connectedComponent6036;0;1;0;0;1;
connectedComponent6037;1;0;0;0;1;
connectedComponent6038;0;0;1;1;0;
connectedComponent6039;0;0;1;1;0;
connectedComponent6040;0;0;1;1;0;
connectedComponent6041;0;0;1;1;0;
connectedComponent6042;0;0;1;1;0;
connectedComponent6043;1;0;1;1;0;
connectedComponent6044;0;1;0;1;0;
connectedComponent6045;1;0;1;0;0;
connectedComponent6046;1;0;1;1;1;
connectedComponent6047;1;1;0;0;0;
connectedComponent6048;0;0;1;1;0;
connectedComponent6049;0;1;0;1;0;
connectedComponent6050;1;1;1;1;0;
connectedComponent6051;0;0;1;1;0;
connectedComponent6052;0;1;1;1;0;
connectedComponent6053;1;1;0;0;0;
connectedComponent6054;0;0;1;1;0;
connectedComponent6055;0;0;1;1;0;
connectedComponent6056;0;0;1;1;0;
connectedComponent6057;1;0;1;1;0;
connectedComponent6058;1;0;1;0;0;
connectedComponent6059;1;1;1;1;0;
connectedComponent6060;0;0;1;1;0;
connectedComponent6061;0;0;1;1;0;
connectedComponent6062;1;1;1;1;1;
connectedComponent6063;0;0;1;1;0;
connectedComponent6064;0;0;1;1;0;
connectedComponent6065;0;0;1;1;0;
connectedComponent6066;0;0;1;1;0;
connectedComponent6067;0;1;1;1;0;
connectedComponent6068;0;0;1;1;0;
connectedComponent6069;1;1;1;1;1;
connectedComponent6070;1;0;0;0;1;
connectedComponent6071;0;0;1;1;0;
connectedComponent6072;1;0;1;1;0;
connectedComponent6073;0;0;1;1;0;
connectedComponent6074;1;1;0;0;0;
connectedComponent6075;0;0;1;1;0;
connectedComponent6076;1;1;1;1;0;
connectedComponent6077;0;0;1;1;0;
connectedComponent6078;1;0;0;1;1;
connectedComponent6079;0;0;1;1;0;
connectedComponent6080;0;1;1;1;0;
connectedComponent6081;0;0;1;1;0;
connectedComponent6082;0;0;1;1;0;
connectedComponent6083;0;0;1;1;0;
connectedComponent6084;0;0;1;1;0;
connectedComponent6085;1;1;1;1;1;
connectedComponent6086;1;0;0;1;1;
connectedComponent6087;0;0;1;1;0;
connectedComponent6088;0;0;1;1;0;
connectedComponent6089;0;0;1;1;0;
connectedComponent6090;1;0;0;0;1;
connectedComponent6091;0;0;1;1;0;
connectedComponent6092;1;0;1;1;0;
connectedComponent6093;1;1;0;0;0;
connectedComponent6094;0;0;1;1;0;
connectedComponent6095;1;1;0;0;0;
connectedComponent6096;0;0;1;1;0;
connectedComponent6097;0;0;1;1;0;
connectedComponent6098;1;0;0;0;1;
connectedComponent6099;0;0;1;1;0;
connectedComponent6100;1;0;1;0;0;
connectedComponent6101;1;0;1;1;0;
connectedComponent6102;0;0;1;1;0;
connectedComponent6103;0;0;1;1;0;
connectedComponent6104;1;1;1;1;1;
connectedComponent6105;0;0;1;1;0;
connectedComponent6106;0;0;1;1;0;
connectedComponent6107;1;1;1;1;1;
connectedComponent6108;0;0;1;1;0;
connectedComponent6109;0;0;1;1;0;
connectedComponent6110;1;1;0;0;1;
connectedComponent6111;0;0;1;1;0;
connectedComponent6112;1;0;1;1;0;
connectedComponent6113;1;0;1;1;0;
connectedComponent6114;1;0;1;1;1;
connectedComponent6115;0;0;1;1;0;
connectedComponent6116;0;0;1;1;0;
connectedComponent6117;0;0;1;1;0;
connectedComponent6118;1;0;1;1;0;
connectedComponent6119;0;0;1;1;0;
connectedComponent6120;1;0;1;1;0;
connectedComponent6121;0;0;1;1;0;
connectedComponent6122;1;0;1;1;0;
connectedComponent6123;0;0;1;1;0;
connectedComponent6124;0;0;1;1;0;
connectedComponent6125;0;0;1;1;0;
connectedComponent6126;1;1;1;1;0;
connectedComponent6127;0;0;1;1;0;
connectedComponent6128;1;1;1;1;1;
connectedComponent6129;1;1;1;1;1;
connectedComponent6130;1;1;1;1;1;
connectedComponent6131;0;0;1;1;0;
connectedComponent6132;1;0;1;0;0;
connectedComponent6133;0;0;1;1;0;
connectedComponent6134;1;0;0;0;1;
connectedComponent6135;0;0;1;1;0;
connectedComponent6136;0;0;1;1;0;
connectedComponent6137;1;1;0;0;1;
connectedComponent6138;0;0;1;1;0;
connectedComponent6139;0;0;1;1;0;
connectedComponent6140;0;0;1;1;0;
connectedComponent6141;0;0;1;1;0;
connectedComponent6142;0;0;1;1;0;
connectedComponent6143;0;0;1;1;0;
connectedComponent6144;1;0;1;1;0;
connectedComponent6145;0;0;1;1;0;
connectedComponent6146;0;0;1;1;0;
connectedComponent6147;1;1;1;1;1;
connectedComponent6148;0;0;1;1;0;
connectedComponent6149;0;0;1;1;0;
connectedComponent6150;0;0;1;1;0;
connectedComponent6151;0;0;1;1;0;
connectedComponent6152;1;0;1;1;0;
connectedComponent6153;1;0;1;1;0;
connectedComponent6154;0;0;1;1;0;
connectedComponent6155;0;0;1;1;0;
connectedComponent6156;0;0;1;1;0;
connectedComponent6157;0;0;1;1;0;
connectedComponent6158;1;1;1;1;0;
connectedComponent6159;0;0;1;1;0;
connectedComponent6160;0;0;1;1;0;
connectedComponent6161;1;0;1;1;0;
connectedComponent6162;0;0;1;1;0;
connectedComponent6163;1;0;1;1;0;
connectedComponent6164;0;0;1;1;0;
connectedComponent6165;0;0;1;1;0;
connectedComponent6166;1;1;0;0;0;
connectedComponent6167;0;1;1;0;0;
connectedComponent6168;0;0;1;1;0;
connectedComponent6169;0;0;1;1;0;
connectedComponent6170;0;0;1;1;0;
connectedComponent6171;0;0;1;1;0;
connectedComponent6172;1;1;1;1;0;
connectedComponent6173;1;0;1;1;0;
connectedComponent6174;0;0;1;1;0;
connectedComponent6175;0;0;1;1;0;
connectedComponent6176;0;0;1;1;0;
connectedComponent6177;1;0;1;1;0;
connectedComponent6178;1;1;1;1;0;
connectedComponent6179;0;0;1;1;0;
connectedComponent6180;1;1;1;1;1;
connectedComponent6181;0;0;1;1;0;
connectedComponent6182;1;0;1;1;0;
connectedComponent6183;1;1;0;0;1;
connectedComponent6184;1;0;1;1;0;
connectedComponent6185;0;0;1;1;0;
connectedComponent6186;1;0;1;1;0;
connectedComponent6187;0;0;1;1;0;
connectedComponent6188;1;1;1;1;1;
connectedComponent6189;1;1;0;0;1;
connectedComponent6190;0;0;1;1;0;
connectedComponent6191;0;0;1;1;0;
connectedComponent6192;1;0;1;1;0;
connectedComponent6193;0;0;1;1;0;
connectedComponent6194;0;1;1;0;0;
connectedComponent6195;1;1;1;1;1;
connectedComponent6196;0;0;1;1;0;
connectedComponent6197;0;0;1;1;0;
connectedComponent6198;0;0;1;1;0;
connectedComponent6199;0;0;1;1;0;
connectedComponent6200;0;0;1;1;0;
connectedComponent6201;0;0;1;1;0;
connectedComponent6202;0;0;1;1;0;
connectedComponent6203;1;1;1;1;0;
connectedComponent6204;0;0;1;1;0;
connectedComponent6205;0;0;1;1;0;
connectedComponent6206;1;0;1;0;0;
connectedComponent6207;0;0;1;1;0;
connectedComponent6208;0;0;1;1;0;
connectedComponent6209;1;0;1;1;0;
connectedComponent6210;0;0;1;1;0;
connectedComponent6211;1;1;0;0;0;
connectedComponent6212;1;1;0;0;0;
connectedComponent6213;1;1;0;0;0;
connectedComponent6214;1;0;0;0;1;
