Row;BM-CLC;BM-MEGAHIT;BM-MetaSPADES;CH-MetaSPADES;SH-CLC
connectedComponent6022;1;1;0;0;1;
connectedComponent6023;1;1;0;0;1;
connectedComponent6024;1;0;1;1;0;
connectedComponent6025;0;0;1;1;0;
connectedComponent6026;0;0;1;1;0;
connectedComponent6027;1;0;1;0;0;
connectedComponent6028;0;0;1;1;0;
connectedComponent6029;1;0;1;1;0;
connectedComponent6030;0;0;1;1;0;
connectedComponent6031;0;0;1;1;0;
connectedComponent6032;0;0;1;1;0;
connectedComponent6033;1;0;1;1;0;
connectedComponent6034;0;0;1;1;0;
connectedComponent6035;1;0;0;1;0;
connectedComponent6036;0;0;1;1;0;
connectedComponent6037;0;0;1;1;0;
connectedComponent6038;0;0;1;1;0;
connectedComponent6039;0;0;1;1;0;
connectedComponent6040;1;1;1;1;1;
connectedComponent6041;0;0;1;1;0;
connectedComponent6042;0;0;1;1;0;
connectedComponent6043;1;1;0;1;1;
connectedComponent6044;0;0;1;1;0;
connectedComponent6045;1;0;1;1;0;
connectedComponent6046;0;0;1;1;0;
connectedComponent6047;1;0;1;1;0;
connectedComponent6048;0;0;1;1;0;
connectedComponent6049;0;0;1;1;0;
connectedComponent6050;0;0;1;1;0;
connectedComponent6051;1;0;0;0;1;
connectedComponent6052;0;1;1;0;1;
connectedComponent6053;0;0;1;1;0;
connectedComponent6054;0;0;1;1;0;
connectedComponent6055;0;0;1;1;0;
connectedComponent6056;1;1;1;1;0;
connectedComponent6057;0;0;1;1;0;
connectedComponent6058;0;0;1;1;0;
connectedComponent6059;1;0;1;1;0;
connectedComponent6060;1;1;0;0;0;
connectedComponent6061;0;0;1;1;0;
connectedComponent6062;1;1;0;1;1;
connectedComponent6063;1;0;0;0;1;
connectedComponent6064;1;1;1;1;1;
connectedComponent6065;0;0;1;1;0;
connectedComponent6066;1;0;1;0;1;
connectedComponent6067;1;1;1;1;1;
connectedComponent6068;1;0;1;1;0;
connectedComponent6069;0;0;1;1;0;
connectedComponent6070;1;1;1;1;0;
connectedComponent6071;1;1;1;1;1;
connectedComponent6072;0;0;1;1;0;
connectedComponent6073;1;1;0;0;1;
connectedComponent6074;0;0;1;1;0;
connectedComponent6075;0;0;1;1;0;
connectedComponent6076;1;1;1;1;0;
connectedComponent6077;0;0;1;1;0;
connectedComponent6078;1;1;1;1;1;
connectedComponent6079;1;1;1;1;0;
connectedComponent6080;0;0;1;1;0;
connectedComponent6081;1;0;1;1;0;
connectedComponent6082;0;0;1;1;0;
connectedComponent6083;0;0;1;1;0;
connectedComponent6084;0;0;1;1;0;
connectedComponent6085;0;0;1;1;0;
connectedComponent6086;1;0;1;1;0;
connectedComponent6087;1;1;0;0;0;
connectedComponent6088;1;1;1;1;1;
connectedComponent6089;0;0;1;1;0;
connectedComponent6090;0;0;1;1;0;
connectedComponent6091;0;0;1;1;0;
connectedComponent6092;0;0;1;1;0;
connectedComponent6093;1;0;0;0;1;
connectedComponent6094;0;0;1;1;0;
connectedComponent6095;1;1;1;1;1;
connectedComponent6096;0;0;1;1;0;
connectedComponent6097;1;0;1;1;0;
connectedComponent6098;1;1;1;1;1;
connectedComponent6099;1;0;1;1;0;
connectedComponent6100;1;1;1;1;0;
connectedComponent6101;1;1;1;1;1;
connectedComponent6102;1;0;1;0;0;
connectedComponent6103;1;0;1;1;0;
connectedComponent6104;1;0;1;1;0;
connectedComponent6105;0;0;1;1;0;
connectedComponent6106;1;0;1;1;0;
connectedComponent6107;0;1;1;1;0;
connectedComponent6108;0;0;1;1;0;
connectedComponent6109;0;0;1;1;0;
connectedComponent6110;0;0;1;1;0;
connectedComponent6111;1;1;1;1;1;
connectedComponent6112;1;0;1;1;0;
connectedComponent6113;0;1;0;1;1;
connectedComponent6114;1;0;1;1;0;
connectedComponent6115;0;0;1;1;0;
connectedComponent6116;0;0;1;1;0;
connectedComponent6117;0;0;1;1;0;
connectedComponent6118;1;0;1;1;0;
connectedComponent6119;1;1;1;1;1;
connectedComponent6120;0;0;1;1;0;
connectedComponent6121;1;1;1;1;0;
connectedComponent6122;0;0;1;1;0;
connectedComponent6123;0;0;1;1;0;
connectedComponent6124;1;1;0;0;0;
connectedComponent6125;0;0;1;1;0;
connectedComponent6126;1;1;1;1;0;
connectedComponent6127;0;0;1;1;0;
connectedComponent6128;0;0;1;1;0;
connectedComponent6129;0;0;1;1;0;
connectedComponent6130;1;1;1;1;1;
connectedComponent6131;0;0;1;1;0;
connectedComponent6132;1;1;1;1;1;
connectedComponent6133;0;0;1;1;0;
connectedComponent6134;0;0;1;1;0;
connectedComponent6135;1;0;1;1;0;
connectedComponent6136;1;1;0;0;1;
connectedComponent6137;1;1;1;1;1;
connectedComponent6138;0;0;1;1;0;
connectedComponent6139;1;0;1;1;0;
connectedComponent6140;1;0;1;0;0;
connectedComponent6141;1;1;1;1;1;
connectedComponent6142;1;1;0;0;1;
connectedComponent6143;0;0;1;1;0;
connectedComponent6144;1;1;1;1;0;
connectedComponent6145;1;0;1;0;0;
connectedComponent6146;0;0;1;1;0;
connectedComponent6147;0;0;1;1;0;
connectedComponent6148;0;0;1;1;0;
connectedComponent6149;1;1;0;0;0;
connectedComponent6150;1;0;1;1;0;
connectedComponent6151;0;0;1;1;0;
connectedComponent6152;1;1;0;0;0;
connectedComponent6153;0;0;1;1;0;
connectedComponent6154;0;0;1;1;0;
connectedComponent6155;0;0;1;1;0;
connectedComponent6156;1;1;1;1;0;
connectedComponent6157;1;0;1;1;0;
connectedComponent6158;0;1;0;1;0;
connectedComponent6159;0;0;1;1;0;
connectedComponent6160;1;0;1;1;0;
connectedComponent6161;0;0;1;1;0;
connectedComponent6162;0;0;1;1;0;
connectedComponent6163;1;0;0;0;1;
connectedComponent6164;1;0;1;1;0;
connectedComponent6165;0;0;1;1;0;
connectedComponent6166;1;0;1;0;0;
connectedComponent6167;0;0;1;1;0;
connectedComponent6168;0;0;1;1;0;
connectedComponent6169;1;1;0;0;0;
connectedComponent6170;1;0;1;0;0;
connectedComponent6171;0;0;1;1;0;
connectedComponent6172;0;1;1;0;0;
connectedComponent6173;1;0;1;1;0;
connectedComponent6174;1;0;1;1;0;
connectedComponent6175;0;0;1;1;0;
connectedComponent6176;1;1;1;1;0;
connectedComponent6177;1;1;1;1;1;
connectedComponent6178;0;0;1;1;0;
connectedComponent6179;0;0;1;1;0;
connectedComponent6180;0;1;1;1;0;
connectedComponent6181;0;0;1;1;0;
connectedComponent6182;1;1;1;1;0;
connectedComponent6183;0;0;1;1;0;
connectedComponent6184;1;0;0;0;1;
connectedComponent6185;1;1;1;1;0;
connectedComponent6186;1;0;1;1;0;
connectedComponent6187;0;1;1;1;0;
connectedComponent6188;1;1;1;1;0;
connectedComponent6189;0;0;1;1;0;
connectedComponent6190;1;0;1;1;0;
connectedComponent6191;0;0;1;1;0;
connectedComponent6192;1;0;1;1;0;
connectedComponent6193;1;0;1;1;0;
connectedComponent6194;0;0;1;1;0;
connectedComponent6195;0;1;1;1;1;
connectedComponent6196;1;1;1;1;1;
connectedComponent6197;0;0;1;1;0;
connectedComponent6198;1;0;1;0;0;
connectedComponent6199;0;0;1;1;0;
connectedComponent6200;0;0;1;1;0;
connectedComponent6201;0;0;1;1;0;
connectedComponent6202;1;1;1;1;1;
connectedComponent6203;1;0;1;1;0;
connectedComponent6204;1;0;1;0;1;
connectedComponent6205;1;1;1;1;1;
connectedComponent6206;0;1;1;1;0;
connectedComponent6207;0;0;1;1;0;
connectedComponent6208;1;1;1;1;0;
connectedComponent6209;0;1;1;1;0;
connectedComponent6210;0;0;1;1;0;
connectedComponent6211;0;0;1;1;0;
connectedComponent6212;1;0;1;1;0;
connectedComponent6213;0;0;1;1;0;
connectedComponent6214;0;1;0;1;0;
connectedComponent6215;0;0;1;1;0;
connectedComponent6216;0;0;1;1;0;
connectedComponent6217;0;0;1;1;0;
connectedComponent6218;0;0;1;1;0;
connectedComponent6219;1;1;1;1;1;
connectedComponent6220;0;0;1;1;0;
connectedComponent6221;0;0;1;1;0;
connectedComponent6222;0;0;1;1;0;
connectedComponent6223;0;0;1;1;0;
connectedComponent6224;1;0;0;0;1;
connectedComponent6225;1;0;0;1;0;
connectedComponent6226;1;0;1;0;0;
connectedComponent6227;1;0;1;1;0;
connectedComponent6228;0;0;1;1;0;
connectedComponent6229;0;0;1;1;0;
connectedComponent6230;1;0;0;0;1;
connectedComponent6231;0;0;1;1;0;
connectedComponent6232;1;1;1;1;1;
connectedComponent6233;1;0;1;1;0;
connectedComponent6234;0;1;1;1;1;
connectedComponent6235;0;1;1;1;0;
connectedComponent6236;0;0;1;1;0;
connectedComponent6237;0;0;1;1;0;
connectedComponent6238;0;0;1;1;0;
connectedComponent6239;1;0;1;1;1;
connectedComponent6240;1;0;1;1;0;
connectedComponent6241;0;0;1;1;0;
connectedComponent6242;0;0;1;1;0;
connectedComponent6243;0;1;1;1;0;
connectedComponent6244;0;0;1;1;0;
connectedComponent6245;1;1;0;0;0;
connectedComponent6246;1;1;1;1;1;
connectedComponent6247;0;0;1;1;0;
connectedComponent6248;1;1;1;1;0;
connectedComponent6249;1;0;1;0;0;
connectedComponent6250;0;0;1;1;0;
connectedComponent6251;0;0;1;1;0;
connectedComponent6252;0;0;1;1;0;
connectedComponent6253;1;0;1;1;0;
connectedComponent6254;0;0;1;1;0;
connectedComponent6255;1;0;1;1;0;
connectedComponent6256;0;0;1;1;0;
connectedComponent6257;1;0;0;0;1;
connectedComponent6258;0;0;1;1;0;
connectedComponent6259;0;1;1;1;0;
connectedComponent6260;0;0;1;1;0;
connectedComponent6261;1;0;1;1;0;
connectedComponent6262;0;0;1;1;0;
connectedComponent6263;0;0;1;1;0;
connectedComponent6264;0;0;1;1;0;
connectedComponent6265;0;1;1;1;0;
connectedComponent6266;0;0;1;1;0;
connectedComponent6267;0;0;1;1;0;
connectedComponent6268;0;0;1;1;0;
connectedComponent6269;1;0;1;0;0;
connectedComponent6270;0;0;1;1;0;
connectedComponent6271;1;1;0;0;0;
connectedComponent6272;0;0;0;1;1;
connectedComponent6273;1;1;0;0;1;
connectedComponent6274;1;0;1;0;0;
connectedComponent6275;0;0;1;1;0;
connectedComponent6276;0;0;1;1;0;
connectedComponent6277;0;0;1;1;0;
connectedComponent6278;1;0;0;0;1;
connectedComponent6279;0;0;1;1;0;
connectedComponent6280;1;0;1;0;0;
connectedComponent6281;1;0;1;1;0;
connectedComponent6282;0;0;1;1;0;
connectedComponent6283;0;0;1;1;0;
connectedComponent6284;0;1;1;0;0;
connectedComponent6285;0;1;1;1;0;
connectedComponent6286;1;1;1;1;1;
connectedComponent6287;0;0;1;1;0;
connectedComponent6288;0;0;1;1;0;
connectedComponent6289;0;0;1;1;0;
connectedComponent6290;0;0;1;1;0;
connectedComponent6291;1;0;1;1;0;
connectedComponent6292;1;0;1;1;1;
connectedComponent6293;0;1;0;1;0;
connectedComponent6294;0;0;1;1;0;
connectedComponent6295;1;0;1;1;0;
connectedComponent6296;0;0;1;1;0;
connectedComponent6297;1;1;1;1;1;
connectedComponent6298;0;0;1;1;0;
connectedComponent6299;1;0;1;0;0;
connectedComponent6300;1;1;1;1;1;
connectedComponent6301;1;1;1;1;1;
connectedComponent6302;0;0;1;1;0;
connectedComponent6303;0;1;1;0;1;
connectedComponent6304;0;0;1;1;0;
connectedComponent6305;1;0;1;1;0;
connectedComponent6306;0;0;1;1;0;
connectedComponent6307;0;0;1;1;0;
connectedComponent6308;1;0;1;1;0;
connectedComponent6309;1;1;1;1;1;
connectedComponent6310;0;1;1;1;0;
connectedComponent6311;1;0;1;1;0;
connectedComponent6312;0;0;1;1;0;
connectedComponent6313;1;1;1;1;0;
connectedComponent6314;0;0;1;1;0;
connectedComponent6315;0;1;0;0;1;
connectedComponent6316;1;0;1;1;0;
connectedComponent6317;1;0;1;1;0;
connectedComponent6318;1;0;1;1;0;
connectedComponent6319;1;0;0;1;0;
connectedComponent6320;1;0;0;0;1;
connectedComponent6321;0;0;1;1;0;
connectedComponent6322;1;0;1;1;0;
connectedComponent6323;1;0;1;1;0;
connectedComponent6324;1;1;0;0;0;
connectedComponent6325;1;0;1;1;0;
connectedComponent6326;0;0;1;1;0;
connectedComponent6327;1;0;1;1;0;
connectedComponent6328;1;1;1;1;0;
connectedComponent6329;1;0;1;1;0;
connectedComponent6330;0;0;1;1;0;
connectedComponent6331;1;1;1;1;1;
connectedComponent6332;0;0;1;1;0;
connectedComponent6333;0;0;1;1;0;
connectedComponent6334;1;1;1;1;0;
connectedComponent6335;0;0;1;1;0;
connectedComponent6336;1;0;0;0;1;
connectedComponent6337;0;0;1;1;0;
connectedComponent6338;1;0;0;0;1;
connectedComponent6339;0;0;1;1;0;
connectedComponent6340;0;0;1;1;0;
connectedComponent6341;0;0;1;1;0;
connectedComponent6342;0;0;1;1;0;
connectedComponent6343;0;0;1;1;0;
connectedComponent6344;1;1;0;0;1;
connectedComponent6345;0;0;1;1;0;
connectedComponent6346;0;0;1;1;0;
connectedComponent6347;1;0;1;0;1;
connectedComponent6348;0;0;1;1;0;
connectedComponent6349;0;0;1;1;0;
connectedComponent6350;0;0;1;1;0;
connectedComponent6351;0;0;1;1;0;
connectedComponent6352;0;0;1;1;0;
connectedComponent6353;0;0;1;1;0;
connectedComponent6354;1;0;1;1;0;
connectedComponent6355;0;0;1;1;0;
connectedComponent6356;1;0;1;1;0;
connectedComponent6357;0;0;1;1;0;
connectedComponent6358;0;0;1;1;0;
connectedComponent6359;0;0;1;1;0;
connectedComponent6360;0;0;1;1;0;
connectedComponent6361;1;0;0;1;1;
connectedComponent6362;1;1;1;1;0;
connectedComponent6363;1;1;1;1;1;
connectedComponent6364;0;0;1;1;0;
connectedComponent6365;1;1;1;0;0;
connectedComponent6366;1;0;1;1;0;
connectedComponent6367;0;1;1;1;0;
connectedComponent6368;1;0;0;0;1;
connectedComponent6369;1;0;1;1;0;
connectedComponent6370;1;0;1;1;0;
connectedComponent6371;1;1;0;0;0;
connectedComponent6372;1;1;0;0;0;
connectedComponent6373;0;0;1;1;0;
connectedComponent6374;0;0;1;1;0;
connectedComponent6375;1;1;1;1;0;
connectedComponent6376;0;1;1;1;0;
connectedComponent6377;1;0;1;1;0;
connectedComponent6378;1;1;1;1;1;
connectedComponent6379;1;1;1;1;1;
connectedComponent6380;0;0;1;1;0;
connectedComponent6381;1;0;1;1;1;
connectedComponent6382;0;0;1;1;0;
connectedComponent6383;0;0;1;1;0;
connectedComponent6384;0;1;1;1;0;
connectedComponent6385;0;1;1;1;0;
connectedComponent6386;1;0;1;1;0;
connectedComponent6387;1;0;0;1;0;
connectedComponent6388;1;1;0;0;1;
connectedComponent6389;1;0;1;0;0;
connectedComponent6390;0;0;1;1;0;
connectedComponent6391;0;1;1;1;0;
connectedComponent6392;0;0;1;1;0;
connectedComponent6393;0;0;1;1;0;
connectedComponent6394;1;1;1;1;1;
connectedComponent6395;0;0;1;1;0;
connectedComponent6396;0;1;0;0;1;
connectedComponent6397;0;0;1;1;0;
connectedComponent6398;0;0;1;1;0;
connectedComponent6399;0;0;1;1;0;
connectedComponent6400;0;0;1;1;0;
connectedComponent6401;0;0;1;1;0;
connectedComponent6402;0;1;0;1;0;
connectedComponent6403;0;0;1;1;0;
connectedComponent6404;0;0;1;1;0;
connectedComponent6405;1;0;1;0;0;
connectedComponent6406;0;0;1;1;0;
connectedComponent6407;0;0;1;1;0;
connectedComponent6408;0;0;1;1;0;
connectedComponent6409;1;0;1;0;0;
connectedComponent6410;1;1;1;1;1;
connectedComponent6411;0;0;1;1;0;
connectedComponent6412;1;0;0;0;1;
connectedComponent6413;1;1;0;0;0;
connectedComponent6414;1;0;0;0;1;
connectedComponent6415;0;0;1;1;0;
connectedComponent6416;0;0;1;1;0;
connectedComponent6417;1;0;1;1;0;
connectedComponent6418;1;1;0;0;0;
connectedComponent6419;1;1;0;0;1;
connectedComponent6420;0;0;1;1;0;
connectedComponent6421;0;0;1;1;0;
connectedComponent6422;1;1;1;1;1;
connectedComponent6423;1;0;1;0;0;
connectedComponent6424;1;0;1;1;0;
connectedComponent6425;0;0;1;1;0;
connectedComponent6426;1;1;1;1;0;
connectedComponent6427;1;0;1;1;0;
connectedComponent6428;1;0;1;0;0;
connectedComponent6429;0;0;1;1;0;
connectedComponent6430;0;0;1;1;0;
connectedComponent6431;0;0;1;1;0;
connectedComponent6432;1;1;1;1;0;
connectedComponent6433;1;0;1;1;0;
connectedComponent6434;0;0;1;1;0;
connectedComponent6435;0;0;1;1;0;
connectedComponent6436;0;0;1;1;0;
connectedComponent6437;0;0;1;1;0;
connectedComponent6438;1;0;1;1;0;
connectedComponent6439;1;0;0;0;1;
connectedComponent6440;1;0;1;1;0;
connectedComponent6441;0;0;1;1;0;
connectedComponent6442;1;1;1;1;0;
connectedComponent6443;1;0;1;0;0;
connectedComponent6444;1;1;1;1;1;
connectedComponent6445;0;0;1;1;0;
connectedComponent6446;1;0;1;1;0;
connectedComponent6447;1;0;1;1;0;
connectedComponent6448;1;1;1;1;1;
connectedComponent6449;0;0;1;1;0;
connectedComponent6450;0;0;1;1;0;
connectedComponent6451;0;0;1;1;0;
connectedComponent6452;1;1;1;1;1;
connectedComponent6453;1;0;1;1;0;
connectedComponent6454;0;0;1;1;0;
connectedComponent6455;1;0;1;1;0;
connectedComponent6456;1;0;1;1;0;
connectedComponent6457;0;0;1;1;0;
connectedComponent6458;0;0;1;1;0;
connectedComponent6459;0;0;1;1;0;
connectedComponent6460;0;1;1;0;1;
connectedComponent6461;1;0;1;1;0;
connectedComponent6462;0;0;1;1;0;
connectedComponent6463;0;0;1;1;0;
connectedComponent6464;0;0;1;1;0;
connectedComponent6465;0;0;1;1;0;
connectedComponent6466;0;0;1;1;0;
connectedComponent6467;1;0;1;1;0;
connectedComponent6468;1;1;1;1;1;
connectedComponent6469;0;0;1;1;0;
connectedComponent6470;1;0;0;1;0;
connectedComponent6471;0;0;1;1;0;
connectedComponent6472;1;1;0;0;0;
connectedComponent6473;0;0;1;1;0;
connectedComponent6474;1;0;0;0;1;
connectedComponent6475;0;1;1;1;0;
connectedComponent6476;0;0;1;1;0;
connectedComponent6477;0;0;1;1;0;
connectedComponent6478;0;1;1;1;0;
connectedComponent6479;0;0;1;1;0;
connectedComponent6480;1;0;1;1;0;
connectedComponent6481;0;0;1;1;0;
connectedComponent6482;0;0;1;1;0;
connectedComponent6483;0;0;1;1;0;
connectedComponent6484;0;0;1;1;0;
connectedComponent6485;1;0;0;0;1;
connectedComponent6486;0;0;1;1;0;
connectedComponent6487;0;0;1;1;0;
connectedComponent6488;1;1;1;1;0;
connectedComponent6489;0;0;1;1;0;
connectedComponent6490;0;0;1;1;0;
connectedComponent6491;1;0;0;0;1;
connectedComponent6492;1;0;1;1;0;
connectedComponent6493;1;0;1;0;0;
connectedComponent6494;1;0;1;1;0;
connectedComponent6495;0;0;1;1;0;
connectedComponent6496;0;0;1;1;0;
connectedComponent6497;0;0;1;1;0;
connectedComponent6498;1;1;1;1;1;
connectedComponent6499;1;0;1;0;0;
connectedComponent6500;1;1;1;1;1;
connectedComponent6501;1;0;0;0;1;
connectedComponent6502;0;0;1;1;0;
connectedComponent6503;0;0;1;1;0;
connectedComponent6504;1;0;1;1;0;
connectedComponent6505;0;0;1;1;0;
connectedComponent6506;0;0;1;1;0;
connectedComponent6507;0;0;1;1;0;
connectedComponent6508;0;0;1;1;0;
connectedComponent6509;0;0;1;1;0;
connectedComponent6510;1;1;0;0;1;
connectedComponent6511;0;0;1;1;0;
connectedComponent6512;0;0;1;1;0;
connectedComponent6513;0;0;1;1;0;
connectedComponent6514;1;1;0;1;0;
connectedComponent6515;0;0;1;1;0;
connectedComponent6516;0;0;1;1;0;
connectedComponent6517;1;0;1;0;0;
connectedComponent6518;0;0;1;1;0;
connectedComponent6519;0;0;1;1;0;
connectedComponent6520;1;0;1;0;0;
connectedComponent6521;1;0;1;1;0;
connectedComponent6522;0;0;1;1;0;
connectedComponent6523;0;0;1;1;0;
connectedComponent6524;1;0;1;1;0;
connectedComponent6525;0;0;1;1;0;
connectedComponent6526;0;0;1;1;0;
connectedComponent6527;0;0;1;1;0;
connectedComponent6528;0;0;1;1;0;
connectedComponent6529;0;1;1;1;0;
connectedComponent6530;0;0;1;1;0;
connectedComponent6531;1;0;0;0;1;
connectedComponent6532;0;0;1;1;0;
connectedComponent6533;1;1;0;0;0;
connectedComponent6534;0;0;1;1;0;
connectedComponent6535;1;1;1;1;1;
connectedComponent6536;0;0;1;1;0;
connectedComponent6537;1;0;0;1;0;
connectedComponent6538;0;0;1;1;0;
connectedComponent6539;1;0;1;0;0;
connectedComponent6540;1;1;1;1;1;
connectedComponent6541;0;0;1;1;0;
connectedComponent6542;1;0;1;1;0;
connectedComponent6543;0;0;1;1;0;
connectedComponent6544;0;0;1;1;0;
connectedComponent6545;1;0;1;1;0;
connectedComponent6546;1;0;1;0;1;
connectedComponent6547;0;0;1;1;0;
connectedComponent6548;0;0;1;1;0;
connectedComponent6549;0;0;1;1;0;
connectedComponent6550;1;0;1;1;0;
connectedComponent6551;1;0;0;1;0;
connectedComponent6552;0;0;1;1;0;
connectedComponent6553;0;0;1;1;0;
connectedComponent6554;0;0;1;1;0;
connectedComponent6555;0;0;1;1;0;
connectedComponent6556;1;1;1;1;1;
connectedComponent6557;0;0;1;1;0;
connectedComponent6558;1;0;0;0;1;
connectedComponent6559;0;0;1;1;0;
connectedComponent6560;1;0;1;1;1;
connectedComponent6561;0;0;1;1;0;
connectedComponent6562;1;1;0;0;0;
connectedComponent6563;0;0;1;1;0;
connectedComponent6564;0;0;1;1;0;
connectedComponent6565;0;0;1;1;0;
connectedComponent6566;1;0;1;0;0;
connectedComponent6567;1;0;1;1;0;
connectedComponent6568;0;0;1;1;0;
connectedComponent6569;0;0;1;1;0;
connectedComponent6570;1;1;0;1;0;
connectedComponent6571;0;0;1;1;0;
connectedComponent6572;1;1;1;1;1;
connectedComponent6573;0;0;1;1;0;
connectedComponent6574;0;0;1;1;0;
connectedComponent6575;1;0;1;0;0;
connectedComponent6576;0;0;1;1;0;
connectedComponent6577;0;0;1;1;0;
connectedComponent6578;1;1;0;0;1;
connectedComponent6579;1;1;1;1;0;
connectedComponent6580;1;0;1;1;0;
connectedComponent6581;1;1;1;1;0;
connectedComponent6582;1;1;0;0;0;
connectedComponent6583;0;0;1;1;0;
connectedComponent6584;1;1;1;1;0;
connectedComponent6585;0;0;1;1;0;
connectedComponent6586;0;0;1;1;0;
connectedComponent6587;0;0;1;1;0;
connectedComponent6588;1;0;1;1;0;
connectedComponent6589;1;1;1;1;1;
connectedComponent6590;0;0;1;1;0;
connectedComponent6591;0;0;1;1;0;
connectedComponent6592;1;1;0;0;1;
connectedComponent6593;0;0;1;1;0;
connectedComponent6594;0;0;1;1;0;
connectedComponent6595;0;0;1;1;0;
connectedComponent6596;1;1;1;1;0;
connectedComponent6597;0;0;1;1;0;
connectedComponent6598;1;1;1;1;0;
connectedComponent6599;0;0;1;1;0;
connectedComponent6600;0;0;1;1;0;
connectedComponent6601;0;0;1;1;0;
connectedComponent6602;1;1;1;1;1;
connectedComponent6603;1;0;1;1;0;
connectedComponent6604;1;0;0;1;0;
connectedComponent6605;0;0;1;1;0;
connectedComponent6606;0;0;1;1;0;
connectedComponent6607;0;0;1;1;0;
connectedComponent6608;0;0;1;1;0;
connectedComponent6609;1;0;1;1;1;
connectedComponent6610;0;1;1;1;0;
connectedComponent6611;0;0;1;1;0;
connectedComponent6612;1;1;1;1;1;
connectedComponent6613;0;1;1;1;0;
connectedComponent6614;1;0;1;1;0;
connectedComponent6615;0;0;1;1;0;
connectedComponent6616;1;0;1;1;0;
connectedComponent6617;0;0;1;1;0;
connectedComponent6618;0;0;1;1;0;
connectedComponent6619;0;0;1;1;0;
connectedComponent6620;0;0;1;1;0;
connectedComponent6621;1;1;0;0;0;
connectedComponent6622;0;0;1;1;0;
connectedComponent6623;1;0;1;1;0;
connectedComponent6624;1;0;1;1;0;
connectedComponent6625;0;0;1;1;0;
connectedComponent6626;1;0;1;1;0;
connectedComponent6627;1;0;1;1;0;
connectedComponent6628;1;0;1;1;0;
connectedComponent6629;0;0;1;1;0;
connectedComponent6630;0;0;1;1;0;
connectedComponent6631;0;0;1;1;0;
connectedComponent6632;0;0;1;1;0;
connectedComponent6633;1;1;1;1;1;
connectedComponent6634;1;1;1;1;1;
connectedComponent6635;0;0;1;1;0;
connectedComponent6636;1;0;1;1;0;
connectedComponent6637;0;0;1;1;0;
connectedComponent6638;0;0;1;1;0;
connectedComponent6639;1;0;0;1;0;
connectedComponent6640;0;0;1;1;0;
connectedComponent6641;0;0;1;1;0;
connectedComponent6642;0;0;1;1;0;
connectedComponent6643;0;0;1;1;0;
connectedComponent6644;1;1;1;1;1;
connectedComponent6645;0;0;1;1;0;
connectedComponent6646;1;0;0;0;1;
connectedComponent6647;0;0;1;1;0;
connectedComponent6648;1;0;0;1;0;
connectedComponent6649;0;0;1;1;0;
connectedComponent6650;0;0;1;1;0;
connectedComponent6651;0;0;1;1;0;
connectedComponent6652;1;1;0;0;1;
connectedComponent6653;1;0;1;0;0;
connectedComponent6654;0;0;1;1;0;
connectedComponent6655;0;0;1;1;0;
connectedComponent6656;1;0;1;0;0;
connectedComponent6657;0;1;1;0;0;
connectedComponent6658;1;0;0;1;0;
connectedComponent6659;0;0;1;1;0;
connectedComponent6660;1;0;1;1;0;
connectedComponent6661;1;0;1;1;0;
connectedComponent6662;0;0;1;1;0;
connectedComponent6663;1;1;0;1;0;
connectedComponent6664;1;1;0;0;1;
connectedComponent6665;0;0;1;1;0;
connectedComponent6666;0;0;1;1;0;
connectedComponent6667;0;0;1;1;0;
connectedComponent6668;1;0;1;1;0;
connectedComponent6669;1;1;0;0;0;
connectedComponent6670;0;0;1;1;0;
connectedComponent6671;0;0;1;1;0;
connectedComponent6672;0;0;1;1;1;
connectedComponent6673;0;0;1;1;0;
connectedComponent6674;0;0;1;1;0;
connectedComponent6675;1;0;0;0;1;
connectedComponent6676;0;0;1;1;0;
connectedComponent6677;1;1;1;1;1;
connectedComponent6678;1;1;0;0;0;
connectedComponent6679;0;0;1;1;0;
connectedComponent6680;0;0;1;1;0;
connectedComponent6681;0;0;1;1;0;
connectedComponent6682;0;0;1;1;0;
connectedComponent6683;0;0;1;1;0;
connectedComponent6684;0;0;1;1;0;
connectedComponent6685;0;0;1;1;0;
connectedComponent6686;0;0;1;1;0;
connectedComponent6687;0;0;1;1;0;
connectedComponent6688;1;0;1;0;0;
connectedComponent6689;0;0;1;1;0;
connectedComponent6690;0;0;1;1;0;
connectedComponent6691;1;1;0;0;0;
connectedComponent6692;0;0;1;1;0;
connectedComponent6693;1;0;1;1;0;
connectedComponent6694;0;0;1;1;0;
connectedComponent6695;1;1;0;0;0;
connectedComponent6696;1;0;1;1;0;
connectedComponent6697;1;1;1;1;1;
connectedComponent6698;0;0;1;1;0;
connectedComponent6699;0;0;1;1;0;
connectedComponent6700;1;0;1;1;0;
connectedComponent6701;0;0;1;1;0;
connectedComponent6702;0;0;1;1;0;
connectedComponent6703;0;0;1;1;0;
connectedComponent6704;1;1;1;1;0;
connectedComponent6705;1;0;1;1;0;
connectedComponent6706;0;0;1;1;0;
connectedComponent6707;1;1;0;0;0;
connectedComponent6708;1;1;0;0;0;
connectedComponent6709;0;0;1;1;0;
connectedComponent6710;1;1;0;1;0;
connectedComponent6711;1;0;1;1;0;
connectedComponent6712;1;0;1;1;0;
connectedComponent6713;0;0;1;1;0;
connectedComponent6714;1;1;1;1;0;
connectedComponent6715;1;0;0;0;1;
connectedComponent6716;0;0;1;1;0;
connectedComponent6717;1;0;1;0;0;
connectedComponent6718;1;0;0;0;1;
